battery_id,ship_name,ship_type,country,battery_name,shell_size_inch,shell_weight_pounds,max_rate_of_fire_shoot_per_min,max_rate_of_fire_per_2_min,range_yards,damage_rating,caliber_length,distance_yards,distance_kyd,rate_of_fire,range_band,horizontal_penetration_inch,vertical_penetration_inch
62,Rurik,ArmoredCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,10000.0,10.0,2.9,Long,0.9,1.2
62,Rurik,ArmoredCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,12000.0,12.0,2.7,Long,1.0,1.1
63,Idzumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,2000.0,2.0,4.0,Short,0.9,8.9
63,Idzumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,4000.0,4.0,4.0,Short,0.2,6.9
63,Idzumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,6000.0,6.0,4.0,Short,0.4,5.3
63,Idzumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,8000.0,8.0,4.0,Medium,0.6,4.1
63,Idzumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,10000.0,10.0,3.7,Medium,1.0,3.3
63,Idzumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,12000.0,12.0,3.1,Long,1.3,2.9
63,Idzumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,15000.0,15.0,2.5,Long,2.0,2.5
64,Idzumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,2000.0,2.0,7.6,Short,0.1,6.5
64,Idzumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,4000.0,4.0,6.2,Short,0.2,4.6
64,Idzumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,6000.0,6.0,5.0,Medium,0.4,3.3
64,Idzumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,8000.0,8.0,4.0,Medium,0.6,2.6
64,Idzumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,10000.0,10.0,3.3,Long,0.9,2.2
64,Idzumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,12000.0,12.0,3.0,Long,1.0,2.1
65,Azuma,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,2000.0,2.0,4.0,Short,0.9,8.9
65,Azuma,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,4000.0,4.0,4.0,Short,0.2,6.9
65,Azuma,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,6000.0,6.0,4.0,Short,0.4,5.3
65,Azuma,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,8000.0,8.0,4.0,Medium,0.6,4.1
65,Azuma,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,10000.0,10.0,3.7,Medium,1.0,3.3
65,Azuma,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,12000.0,12.0,3.1,Long,1.3,2.9
65,Azuma,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,15000.0,15.0,2.5,Long,2.0,2.5
66,Azuma,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,2000.0,2.0,7.6,Short,0.1,6.5
66,Azuma,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,4000.0,4.0,6.2,Short,0.2,4.6
66,Azuma,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,6000.0,6.0,5.0,Medium,0.4,3.3
66,Azuma,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,8000.0,8.0,4.0,Medium,0.6,2.6
66,Azuma,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,10000.0,10.0,3.3,Long,0.9,2.2
66,Azuma,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,12000.0,12.0,3.0,Long,1.0,2.1
67,Asama,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,2000.0,2.0,4.0,Short,0.9,8.9
67,Asama,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,4000.0,4.0,4.0,Short,0.2,6.9
67,Asama,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,6000.0,6.0,4.0,Short,0.4,5.3
67,Asama,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,8000.0,8.0,4.0,Medium,0.6,4.1
67,Asama,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,10000.0,10.0,3.7,Medium,1.0,3.3
67,Asama,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,12000.0,12.0,3.1,Long,1.3,2.9
67,Asama,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,15000.0,15.0,2.5,Long,2.0,2.5
68,Asama,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,2000.0,2.0,7.6,Short,0.1,6.5
68,Asama,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,4000.0,4.0,6.2,Short,0.2,4.6
68,Asama,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,6000.0,6.0,5.0,Medium,0.4,3.3
68,Asama,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,8000.0,8.0,4.0,Medium,0.6,2.6
68,Asama,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,10000.0,10.0,3.3,Long,0.9,2.2
68,Asama,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,12000.0,12.0,3.0,Long,1.0,2.1
69,Tsushima,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,2000.0,2.0,7.6,Short,0.1,6.5
69,Tsushima,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,4000.0,4.0,6.2,Short,0.2,4.6
69,Tsushima,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,6000.0,6.0,5.0,Medium,0.4,3.3
69,Tsushima,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,8000.0,8.0,4.0,Medium,0.6,2.6
69,Tsushima,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,10000.0,10.0,3.3,Long,0.9,2.2
69,Tsushima,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,12000.0,12.0,3.0,Long,1.0,2.1
70,Bogatry,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
70,Bogatry,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
70,Bogatry,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
70,Bogatry,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
70,Bogatry,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
70,Bogatry,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
70,Bogatry,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
71,Yakumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,2000.0,2.0,4.0,Short,0.9,8.9
71,Yakumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,4000.0,4.0,4.0,Short,0.2,6.9
71,Yakumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,6000.0,6.0,4.0,Short,0.4,5.3
71,Yakumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,8000.0,8.0,4.0,Medium,0.6,4.1
71,Yakumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,10000.0,10.0,3.7,Medium,1.0,3.3
71,Yakumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,12000.0,12.0,3.1,Long,1.3,2.9
71,Yakumo,ArmoredCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,15000.0,15.0,2.5,Long,2.0,2.5
72,Yakumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,2000.0,2.0,7.6,Short,0.1,6.5
72,Yakumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,4000.0,4.0,6.2,Short,0.2,4.6
72,Yakumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,6000.0,6.0,5.0,Medium,0.4,3.3
72,Yakumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,8000.0,8.0,4.0,Medium,0.6,2.6
72,Yakumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,10000.0,10.0,3.3,Long,0.9,2.2
72,Yakumo,ArmoredCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,12000.0,12.0,3.0,Long,1.0,2.1
73,Suma,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,2000.0,2.0,7.6,Short,0.1,6.5
73,Suma,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,4000.0,4.0,6.2,Short,0.2,4.6
73,Suma,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,6000.0,6.0,5.0,Medium,0.4,3.3
73,Suma,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,8000.0,8.0,4.0,Medium,0.6,2.6
73,Suma,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,10000.0,10.0,3.3,Long,0.9,2.2
73,Suma,LightCruiser,Japan,15cm/40 EOC Z,6.0,100.0,6.0,12.0,11082.0,16.0,40.0,12000.0,12.0,3.0,Long,1.0,2.1
74,Suma,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,2000.0,2.0,7.4,Short,0.0,3.3
74,Suma,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,4000.0,4.0,5.7,Short,0.2,2.1
74,Suma,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,6000.0,6.0,4.4,Medium,0.2,1.6
74,Suma,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,8000.0,8.0,3.5,Long,0.4,1.4
74,Suma,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,10000.0,10.0,2.8,Long,0.7,1.2
75,Variag,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
75,Variag,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
75,Variag,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
75,Variag,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
75,Variag,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
75,Variag,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
75,Variag,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
76,Korietz,PatrolGunboat,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,2000.0,2.0,1.2,Short,0.3,5.7
76,Korietz,PatrolGunboat,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,4000.0,4.0,1.2,Short,0.6,4.5
76,Korietz,PatrolGunboat,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,6000.0,6.0,1.2,Medium,0.9,3.7
76,Korietz,PatrolGunboat,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,8000.0,8.0,1.2,Medium,1.1,3.2
76,Korietz,PatrolGunboat,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,10000.0,10.0,1.2,Long,1.3,3.0
77,Korietz,PatrolGunboat,Russia,152mm/35 M1887,6.0,91.5,1.5,3.0,8170.0,16.0,35.0,2000.0,2.0,3.0,Short,0.1,4.8
77,Korietz,PatrolGunboat,Russia,152mm/35 M1887,6.0,91.5,1.5,3.0,8170.0,16.0,35.0,4000.0,4.0,3.0,Short,0.2,3.0
77,Korietz,PatrolGunboat,Russia,152mm/35 M1887,6.0,91.5,1.5,3.0,8170.0,16.0,35.0,6000.0,6.0,3.0,Medium,0.4,2.2
77,Korietz,PatrolGunboat,Russia,152mm/35 M1887,6.0,91.5,1.5,3.0,8170.0,16.0,35.0,8000.0,8.0,3.0,Long,0.7,1.8
77,Korietz,PatrolGunboat,Russia,152mm/35 M1887,6.0,91.5,1.5,3.0,8170.0,16.0,35.0,10000.0,10.0,3.0,Long,0.7,1.8
78,Korietz,PatrolGunboat,Russia,4.2''/20 9pdr M1879,4.2,27.3,4.0,8.0,5079.0,10.0,20.0,2000.0,2.0,6.3,Short,0.1,1.6
78,Korietz,PatrolGunboat,Russia,4.2''/20 9pdr M1879,4.2,27.3,4.0,8.0,5079.0,10.0,20.0,4000.0,4.0,4.4,Medium,0.2,1.1
78,Korietz,PatrolGunboat,Russia,4.2''/20 9pdr M1879,4.2,27.3,4.0,8.0,5079.0,10.0,20.0,6000.0,6.0,3.6,Long,0.4,0.9
79,Poltava,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,2000.0,2.0,2.0,Short,0.3,13.7
79,Poltava,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,4000.0,4.0,2.0,Short,0.6,11.2
79,Poltava,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,6000.0,6.0,2.0,Short,0.9,9.1
79,Poltava,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,8000.0,8.0,2.0,Medium,1.3,7.3
79,Poltava,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,10000.0,10.0,2.0,Medium,1.8,5.9
79,Poltava,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,12000.0,12.0,2.0,Medium,2.1,5.0
79,Poltava,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,15000.0,15.0,2.0,Long,2.9,4.3
80,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,2000.0,2.0,6.0,Short,0.1,4.1
80,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,4000.0,4.0,6.0,Short,0.2,2.8
80,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
80,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
80,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
80,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
80,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
81,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
81,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
81,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
81,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
81,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
81,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
81,Poltava,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
82,Tsessarevitch,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,2000.0,2.0,2.0,Short,0.3,13.7
82,Tsessarevitch,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,4000.0,4.0,2.0,Short,0.6,11.2
82,Tsessarevitch,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,6000.0,6.0,2.0,Short,0.9,9.1
82,Tsessarevitch,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,8000.0,8.0,2.0,Medium,1.3,7.3
82,Tsessarevitch,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,10000.0,10.0,2.0,Medium,1.8,5.9
82,Tsessarevitch,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,12000.0,12.0,2.0,Medium,2.1,5.0
82,Tsessarevitch,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,15000.0,15.0,2.0,Long,2.9,4.3
83,Tsessarevitch,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
83,Tsessarevitch,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
83,Tsessarevitch,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
83,Tsessarevitch,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
83,Tsessarevitch,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
83,Tsessarevitch,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
83,Tsessarevitch,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,2000.0,2.0,1.6,Short,0.3,10.8
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,4000.0,4.0,1.6,Short,0.6,8.6
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,6000.0,6.0,1.6,Short,0.8,6.9
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,8000.0,8.0,1.6,Medium,1.0,5.6
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,10000.0,10.0,1.6,Medium,1.2,4.8
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,12000.0,12.0,1.6,Long,1.5,4.3
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,15000.0,15.0,1.6,Long,2.4,4.0
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,18000.0,18.0,1.6,Extreme,3.8,3.9
84,Peresviet,Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,21000.0,21.0,1.6,Extreme,4.3,3.9
85,Peresviet,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,2000.0,2.0,6.0,Short,0.1,4.1
85,Peresviet,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,4000.0,4.0,6.0,Short,0.2,2.8
85,Peresviet,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
85,Peresviet,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
85,Peresviet,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
85,Peresviet,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
85,Peresviet,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,2000.0,2.0,1.6,Short,0.3,10.8
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,4000.0,4.0,1.6,Short,0.6,8.6
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,6000.0,6.0,1.6,Short,0.8,6.9
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,8000.0,8.0,1.6,Medium,1.0,5.6
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,10000.0,10.0,1.6,Medium,1.2,4.8
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,12000.0,12.0,1.6,Long,1.5,4.3
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,15000.0,15.0,1.6,Long,2.4,4.0
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,18000.0,18.0,1.6,Extreme,3.8,3.9
86,Peresviet (1905),Battleship,Russia,254mm/45 M1891,10.0,496.5,0.8,1.6,18983.0,32.0,45.0,21000.0,21.0,1.6,Extreme,4.3,3.9
87,Peresviet (1905),Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,2000.0,2.0,6.0,Short,0.1,4.1
87,Peresviet (1905),Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,4000.0,4.0,6.0,Short,0.2,2.8
87,Peresviet (1905),Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
87,Peresviet (1905),Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
87,Peresviet (1905),Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
87,Peresviet (1905),Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
