ship_name,ship_type,country,battery_name,battery_family,code,code_rank,range_yards,log_range_yards,shell_size_inch,log_shell_size_inch,rate_of_fire,log_rate_of_fire,damage_rating,log_damage_rating,fire_control_positions,speed_threshold_knot,range_band,range_band_rank,aspect,aspect_narrow,fire_control_value
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Extreme,3,Broad,0,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Extreme,3,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Short,0,Broad,0,4.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Short,0,Narrow,1,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Medium,1,Broad,0,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Medium,1,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Long,2,Broad,0,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Long,2,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Extreme,3,Broad,0,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Extreme,3,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Short,0,Broad,0,3.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Short,0,Narrow,1,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Medium,1,Broad,0,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Medium,1,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Long,2,Broad,0,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Long,2,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Extreme,3,Broad,0,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Extreme,3,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Short,0,Broad,0,3.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Short,0,Narrow,1,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Medium,1,Broad,0,2.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Medium,1,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Long,2,Broad,0,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Long,2,Narrow,1,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Extreme,3,Broad,0,1.0
Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Short,0,Broad,0,10.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Short,0,Narrow,1,6.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Medium,1,Broad,0,6.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Medium,1,Narrow,1,4.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Long,2,Broad,0,5.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Long,2,Narrow,1,3.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Extreme,3,Broad,0,4.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,9.0,Extreme,3,Narrow,1,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Short,0,Broad,0,7.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Short,0,Narrow,1,4.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Medium,1,Broad,0,4.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Medium,1,Narrow,1,3.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Long,2,Broad,0,3.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Long,2,Narrow,1,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Extreme,3,Broad,0,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,18.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Short,0,Broad,0,5.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Short,0,Narrow,1,3.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Medium,1,Broad,0,3.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Medium,1,Narrow,1,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Long,2,Broad,0,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Long,2,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Extreme,3,Broad,0,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,27.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Short,0,Broad,0,4.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Short,0,Narrow,1,3.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Medium,1,Broad,0,3.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Medium,1,Narrow,1,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Long,2,Broad,0,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Long,2,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Extreme,3,Broad,0,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,36.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Short,0,Broad,0,4.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Short,0,Narrow,1,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Medium,1,Broad,0,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Medium,1,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Long,2,Broad,0,2.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Long,2,Narrow,1,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Extreme,3,Broad,0,1.0
Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,20cm/45  EOC,T,6,14505.0,9.582248696555505,8.0,2.0794415416798357,2.0,0.6931471805599453,24.0,3.1780538303479458,1.0,45.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Short,0,Broad,0,7.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Short,0,Narrow,1,4.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Medium,1,Broad,0,4.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Medium,1,Narrow,1,3.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Long,2,Broad,0,3.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Long,2,Narrow,1,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Extreme,3,Broad,0,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Short,0,Broad,0,5.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Short,0,Narrow,1,3.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Medium,1,Broad,0,3.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Medium,1,Narrow,1,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Long,2,Broad,0,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Long,2,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Extreme,3,Broad,0,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Short,0,Broad,0,4.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Short,0,Narrow,1,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Medium,1,Broad,0,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Medium,1,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Long,2,Broad,0,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Long,2,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Extreme,3,Broad,0,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Short,0,Broad,0,3.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Short,0,Narrow,1,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Medium,1,Broad,0,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Medium,1,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Long,2,Broad,0,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Long,2,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Extreme,3,Broad,0,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Extreme,3,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Short,0,Broad,0,3.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Short,0,Narrow,1,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Medium,1,Broad,0,2.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Medium,1,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Long,2,Broad,0,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Long,2,Narrow,1,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Extreme,3,Broad,0,1.0
Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Y,1,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Extreme,3,Narrow,1,1.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Short,0,Broad,0,7.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Short,0,Narrow,1,4.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Medium,1,Broad,0,4.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Medium,1,Narrow,1,3.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Long,2,Broad,0,3.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Long,2,Narrow,1,2.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Extreme,3,Broad,0,2.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,9.0,Extreme,3,Narrow,1,1.0
Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,152mm/45 Pattern,Y,1,11082.0,9.313077449427295,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,2.0,18.0,Short,0,Broad,0,5.0
